,SYN.Flag.Count,Total.Fwd.Packets,Total.Backward.Packets,Flow.Duration,Flow.Packets.s,Flow.Bytes.s,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Mean,Bwd.IAT.Mean,ACK.Flag.Count,Active.Mean,Label,Inbound
9032,0,2,2,104,38461.53846,230769.2308,6,6,1,1,0,Syn,1
9033,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9034,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9035,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9036,0,6,2,26098707,0.306528595,1.839171573,6,6,45,1,49.5,Syn,1
9037,0,2,2,109,36697.24771,220183.4862,6,6,3,1,0,Syn,1
9038,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9039,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9040,0,8,0,61405087,0.130282366,0.781694194,6,0,0,1,1,Syn,1
9041,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9042,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9043,0,4,0,4346359,0.92031054,5.521863242,6,0,0,1,0,Syn,1
9044,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9045,0,2,0,46,43478.26087,260869.5652,6,0,0,1,0,Syn,1
9046,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9047,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9048,0,2,2,103,38834.95146,233009.7087,6,6,2,1,0,Syn,1
9049,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9050,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9051,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9052,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9053,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9054,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9055,0,2,2,109,36697.24771,220183.4862,6,6,1,1,0,Syn,1
9056,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9057,0,2,2,115,34782.6087,208695.6522,6,6,1,1,0,Syn,1
9058,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9059,0,2,2,101,39603.9604,237623.7624,6,6,49,1,0,Syn,1
9060,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9061,0,2,0,50,40000,240000,6,0,0,1,0,Syn,1
9062,0,4,0,7942601,0.503613363,3.021680178,6,0,0,1,0,Syn,1
9063,0,2,2,68,58823.52941,352941.1765,6,6,1,1,0,Syn,1
9064,0,10,6,40466489,0.395388886,2.372333315,6,6,3737890.6,1,68,Syn,1
9065,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9066,0,2,2,100,40000,240000,6,6,0,1,0,Syn,1
9067,0,2,2,84,47619.04762,285714.2857,6,6,1,1,0,Syn,1
9068,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9069,0,8,0,47219436,0.169421761,1.016530566,6,0,0,1,1,Syn,1
9070,0,6,4,31552597,0.316931123,1.901586738,6,6,10517499,1,74.5,Syn,1
9071,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9072,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9073,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9074,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9075,0,2,2,99,40404.0404,242424.2424,6,6,49,1,0,Syn,1
9076,0,10,4,59857227,0.233889886,1.403339316,6,6,12666412.67,1,52.5,Syn,1
9077,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9078,0,2,2,102,39215.68627,235294.1176,6,6,51,1,0,Syn,1
9079,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9080,0,4,4,54009535,0.148121994,0.888731962,6,6,18003157.33,1,108,Syn,1
9081,0,2,2,102,39215.68627,235294.1176,6,6,1,1,0,Syn,1
9082,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9084,0,2,0,50,40000,240000,6,0,0,1,0,Syn,1
9085,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9087,0,2,0,2,1.00E+06,2.29E+08,229,0,0,0,0,Syn,1
9088,0,2,2,52,76923.07692,461538.4615,6,6,1,1,0,Syn,1
9090,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9092,0,2,2,106,37735.84906,226415.0943,6,6,1,1,0,Syn,1
9093,0,2,2,99,40404.0404,242424.2424,6,6,1,1,0,Syn,1
9094,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9095,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9096,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9097,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9098,0,2,2,88,45454.54545,272727.2727,6,6,1,1,0,Syn,1
9099,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9100,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9101,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9102,0,10,4,61334071,0.228258124,1.369548746,6,6,4396616.667,1,44,Syn,1
9103,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9104,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9105,0,10,4,57111225,0.245135698,1.470814188,6,6,453617,1,1,Syn,1
9106,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9107,0,2,2,82,48780.4878,292682.9268,6,6,1,1,0,Syn,1
9108,0,2,2,102,39215.68627,235294.1176,6,6,1,1,0,Syn,1
9109,0,2,2,97,41237.1134,247422.6804,6,6,0,1,0,Syn,1
9110,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9111,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9112,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9113,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9114,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9115,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9116,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9117,0,2,2,101,39603.9604,237623.7624,6,6,49,1,0,Syn,1
9118,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9119,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9120,0,2,2,114,35087.7193,210526.3158,6,6,1,1,0,Syn,1
9121,0,2,2,63,63492.06349,380952.381,6,6,1,1,0,Syn,1
9122,0,6,4,34932275,0.286268215,1.717609288,6,6,4751556,1,56.5,Syn,1
9123,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9124,0,10,2,53880774,0.22271395,1.336283699,6,6,1,1,49.25,Syn,1
9125,0,2,0,45,44444.44444,266666.6667,6,0,0,1,0,Syn,1
9127,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9129,0,2,2,106,37735.84906,226415.0943,6,6,2,1,0,Syn,1
9130,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9131,0,2,2,97,41237.1134,247422.6804,6,6,24,1,0,Syn,1
9132,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9133,0,6,2,29283747,0.273189083,1.6391345,6,6,1,1,55.5,Syn,1
9134,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9135,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9136,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9137,0,14,6,63730692,0.313820537,1.882923223,6,6,2913300.4,1,857271.8,Syn,1
9138,0,2,2,78,51282.05128,307692.3077,6,6,1,1,0,Syn,1
9139,0,2,0,44,45454.54545,272727.2727,6,0,0,1,0,Syn,1
9140,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9141,0,8,6,32912398,0.425371618,2.55222971,6,6,3074039.8,1,119,Syn,1
9142,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9143,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9144,0,6,4,23168441,0.431621618,2.58972971,6,6,4635321,1,88.5,Syn,1
9145,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9146,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9147,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9148,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9149,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9150,0,2,2,54,74074.07407,444444.4444,6,6,1,1,0,Syn,1
9151,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9152,0,2,2,101,39603.9604,237623.7624,6,6,49,1,0,Syn,1
9153,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9154,0,2,2,53,75471.69811,452830.1887,6,6,1,1,0,Syn,1
9155,0,10,0,64789535,0.154345914,0.926075484,6,0,0,1,12,Syn,1
9156,0,12,2,63509817,0.220438362,1.322630169,6,6,2,1,39.75,Syn,1
9157,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9158,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9159,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9161,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9162,0,2,2,52,76923.07692,461538.4615,6,6,0,1,0,Syn,1
9163,0,2,2,111,36036.03604,216216.2162,6,6,1,1,0,Syn,1
9164,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9166,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9169,0,14,8,68945447,0.319092862,1.914557172,6,6,9849332.857,1,59.5,Syn,1
9170,0,14,8,61737719,0.356346175,2.138077048,6,6,6665612.143,1,317874,Syn,1
9171,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9172,0,2,2,104,38461.53846,230769.2308,6,6,2,1,0,Syn,1
9173,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9174,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9175,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9177,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9178,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9179,0,2,2,49,81632.65306,489795.9184,6,6,1,1,0,Syn,1
9180,0,2,2,98,40816.32653,244897.9592,6,6,1,1,0,Syn,1
9181,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9182,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9183,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9184,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9186,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9187,0,2,2,53,75471.69811,452830.1887,6,6,1,1,0,Syn,1
9188,0,2,2,132,30303.0303,181818.1818,6,6,1,1,0,Syn,1
9189,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9190,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9191,0,14,8,58917893,0.373400997,2.240405983,6,6,6327533.571,1,122865.2,Syn,1
9192,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9193,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9194,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9195,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9196,0,12,4,60016065,0.266595286,1.599571715,6,6,13000055.33,1,31.8,Syn,1
9197,0,10,2,63438227,0.189160394,1.134962363,6,6,1,1,41.25,Syn,1
9199,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9200,0,2,2,101,39603.9604,237623.7624,6,6,2,1,0,Syn,1
9201,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9202,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9203,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9204,0,2,0,45,44444.44444,266666.6667,6,0,0,1,0,Syn,1
9206,0,8,2,46082645,0.217001433,1.302008598,6,6,1,1,26.5,Syn,1
9207,0,4,0,6999852,0.571440653,3.42864392,6,0,0,1,47,Syn,1
9208,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9209,0,10,2,46471641,0.258221998,1.549331989,6,6,2,1,37.33333333,Syn,1
9212,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9215,0,2,2,50,80000,480000,6,6,0,1,0,Syn,1
9216,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9217,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9218,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9219,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9220,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9221,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9222,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9224,0,10,2,50714610,0.236618205,1.419709232,6,6,1,1,59.66666667,Syn,1
9225,0,16,10,54428753,0.477688695,2.866132171,6,6,4678203.111,1,1004767,Syn,1
9226,0,2,0,99,20202.0202,121212.1212,6,0,0,1,0,Syn,1
9227,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9228,0,8,2,47785595,0.209268086,1.255608515,6,6,0,1,1,Syn,1
9229,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9230,0,4,0,23492019,0.170270593,1.021623556,6,0,0,1,1,Syn,1
9231,0,2,2,90,44444.44444,266666.6667,6,6,2,1,0,Syn,1
9232,0,2,2,105,38095.2381,228571.4286,6,6,2,1,0,Syn,1
9233,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9234,0,2,2,99,40404.0404,242424.2424,6,6,1,1,0,Syn,1
9235,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9236,0,2,2,101,39603.9604,237623.7624,6,6,48,1,0,Syn,1
9237,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9238,0,2,2,110,36363.63636,218181.8182,6,6,0,1,0,Syn,1
9239,0,2,0,64,31250,187500,6,0,0,1,0,Syn,1
9240,0,12,10,63007558,0.349164461,2.094986763,6,6,5366732,1,92.2,Syn,1
9241,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9242,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9243,0,2,0,45,44444.44444,266666.6667,6,0,0,1,0,Syn,1
9244,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9246,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9247,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9248,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9249,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9250,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9252,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9253,0,4,0,3570043,1.120434684,6.722608103,6,0,0,1,0,Syn,1
9254,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9255,0,2,2,118,33898.30508,203389.8305,6,6,1,1,0,Syn,1
9256,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9257,0,4,0,3783771,1.057146429,6.342878573,6,0,0,1,0,Syn,1
9258,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9259,0,2,2,54,74074.07407,444444.4444,6,6,1,1,0,Syn,1
9260,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9262,0,2,2,102,39215.68627,235294.1176,6,6,2,1,0,Syn,1
9263,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9264,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9266,0,2,2,110,36363.63636,218181.8182,6,6,1,1,0,Syn,1
9267,0,2,2,99,40404.0404,242424.2424,6,6,49,1,0,Syn,1
9268,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9269,0,6,2,27649328,0.289337954,1.736027726,6,6,0,1,51,Syn,1
9270,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9271,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9272,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9273,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9274,0,10,2,65489292,0.183236062,1.099416375,6,6,1,1,18,Syn,1
9275,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9276,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9277,0,12,8,59325224,0.337124728,2.022748368,6,6,4555777.714,1,743116.75,Syn,1
9278,0,2,2,103,38834.95146,233009.7087,6,6,2,1,0,Syn,1
9279,0,12,4,53487970,0.299132683,1.794796101,6,6,2396913.333,1,32.6,Syn,1
9280,0,2,2,58,68965.51724,413793.1034,6,6,2,1,0,Syn,1
9281,0,6,2,21892229,0.365426472,2.19255883,6,6,1,1,73.5,Syn,1
9282,0,2,2,55,72727.27273,436363.6364,6,6,1,1,0,Syn,1
9283,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9284,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9285,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9286,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9287,0,10,2,50714777,0.236617426,1.419704557,6,6,1,1,26.5,Syn,1
9288,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9289,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9290,0,2,2,131,30534.35115,183206.1069,6,6,1,1,0,Syn,1
9291,0,2,2,53,75471.69811,452830.1887,6,6,1,1,0,Syn,1
9292,0,4,0,2112614,1.893388948,11.36033369,6,0,0,1,0,Syn,1
9293,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9294,0,2,2,98,40816.32653,244897.9592,6,6,1,1,0,Syn,1
9295,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9296,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9297,0,2,2,105,38095.2381,228571.4286,6,6,49,1,0,Syn,1
9298,0,14,8,68447966,0.321412034,1.928472206,6,6,8821987.143,1,718932.6,Syn,1
9299,0,8,2,56061597,0.178375225,1.070251352,6,6,1,1,23,Syn,1
9300,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9301,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9302,0,8,2,48999547,0.204083519,1.224501116,6,6,2,1,59.5,Syn,1
9304,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9305,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9306,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9307,0,2,2,102,39215.68627,235294.1176,6,6,2,1,0,Syn,1
9308,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9309,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9310,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9311,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9312,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9313,0,2,2,114,35087.7193,210526.3158,6,6,3,1,0,Syn,1
9314,0,4,0,4527573,0.88347554,5.300853239,6,0,0,1,0,Syn,1
9315,0,2,2,108,37037.03704,222222.2222,6,6,1,1,0,Syn,1
9316,0,2,2,104,38461.53846,230769.2308,6,6,2,1,0,Syn,1
9317,0,2,0,2,1.00E+06,6.00E+06,6,0,0,1,0,Syn,1
9318,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9319,0,2,2,118,33898.30508,203389.8305,6,6,0,1,0,Syn,1
9320,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9321,0,2,2,110,36363.63636,218181.8182,6,6,1,1,0,Syn,1
9322,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9323,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9324,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9326,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9327,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9328,0,4,0,22881279,0.174815403,1.048892415,6,0,0,1,0,Syn,1
9329,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9330,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9331,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9332,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9333,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9334,0,2,2,115,34782.6087,208695.6522,6,6,1,1,0,Syn,1
9335,0,2,2,103,38834.95146,233009.7087,6,6,50,1,0,Syn,1
9336,0,2,2,77,51948.05195,311688.3117,6,6,2,1,0,Syn,1
9337,0,2,2,102,39215.68627,235294.1176,6,6,1,1,0,Syn,1
9338,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9339,0,12,2,59522611,0.235204736,1.411228415,6,6,1,1,30.2,Syn,1
9340,0,2,2,51,78431.37255,470588.2353,6,6,1,1,0,Syn,1
9341,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9342,0,2,0,47,42553.19149,255319.1489,6,0,0,1,0,Syn,1
9343,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9344,0,2,2,102,39215.68627,235294.1176,6,6,48,1,0,Syn,1
9345,0,2,2,99,40404.0404,242424.2424,6,6,2,1,0,Syn,1
9346,0,8,2,39666207,0.252103762,1.512622571,6,6,2,1,35.33333333,Syn,1
9348,0,2,2,140,28571.42857,171428.5714,6,6,1,1,0,Syn,1
9349,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9350,0,12,4,62751911,0.254972315,1.529833888,6,6,2836302.667,1,19.8,Syn,1
9351,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9352,0,2,2,55,72727.27273,436363.6364,6,6,0,1,0,Syn,1
9353,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9354,0,4,0,3454553,1.157892208,6.947353247,6,0,0,1,0,Syn,1
9355,0,10,6,48844381,0.327570944,1.965425665,6,6,2967306.2,1,847120.3333,Syn,1
9356,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9357,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9359,0,20,18,64905447,0.585467041,3.512802246,6,6,3817961.294,1,654084.5,Syn,1
9360,0,4,0,18888920,0.211764357,1.270586143,6,0,0,1,1,Syn,1
9361,0,12,4,65004959,0.246135068,1.476810408,6,6,3383411.667,1,49,Syn,1
9362,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9363,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9364,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9365,0,2,0,49,40816.32653,244897.9592,6,0,0,1,0,Syn,1
9366,0,2,2,53,75471.69811,452830.1887,6,6,1,1,0,Syn,1
9367,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9368,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9369,0,2,2,101,39603.9604,237623.7624,6,6,1,1,0,Syn,1
9370,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9371,0,10,2,55267289,0.217126626,1.302759757,6,6,1,1,26,Syn,1
9372,0,2,2,100,40000,240000,6,6,1,1,0,Syn,1
9373,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9374,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9375,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9376,0,2,2,63,63492.06349,380952.381,6,6,1,1,0,Syn,1
9377,0,2,0,46,43478.26087,260869.5652,6,0,0,1,0,Syn,1
9378,0,2,2,105,38095.2381,228571.4286,6,6,2,1,0,Syn,1
9379,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9380,0,2,2,103,38834.95146,233009.7087,6,6,1,1,0,Syn,1
9381,0,2,2,106,37735.84906,226415.0943,6,6,2,1,0,Syn,1
9382,0,2,2,99,40404.0404,242424.2424,6,6,47,1,0,Syn,1
9383,0,10,2,56980647,0.210597819,1.263586916,6,6,1,1,34.33333333,Syn,1
9384,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9385,0,2,2,70,57142.85714,342857.1429,6,6,1,1,0,Syn,1
9386,0,2,2,53,75471.69811,452830.1887,6,6,0,1,0,Syn,1
9387,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9388,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9390,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9391,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9393,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9394,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9395,0,2,2,114,35087.7193,210526.3158,6,6,1,1,0,Syn,1
9396,0,2,2,53,75471.69811,452830.1887,6,6,2,1,0,Syn,1
9397,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9398,0,2,0,48,41666.66667,250000,6,0,0,1,0,Syn,1
9399,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9400,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9401,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
9402,0,2,0,1,2.00E+06,1.20E+07,6,0,0,1,0,Syn,1
